City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
558,piritiba,BR,2020-12-05 19:18:42,-11.73,-40.56,82.09,56,0,5.73,clear sky
559,coihaique,CL,2020-12-05 19:19:28,-45.58,-72.07,75.2,33,0,4.7,clear sky
560,sharlyk,RU,2020-12-05 19:18:29,52.92,54.75,5.72,91,0,3.11,clear sky
561,big spring,US,2020-12-05 19:19:28,32.25,-101.48,42.8,38,90,5.82,overcast clouds
562,labuhan,ID,2020-12-05 19:19:28,-6.88,112.21,78.87,87,100,6.6,overcast clouds
563,waitati,NZ,2020-12-05 19:19:28,-45.75,170.57,52.0,65,17,7.0,few clouds
564,mathbaria,BD,2020-12-05 19:19:29,22.29,89.96,64.98,85,0,1.16,clear sky
565,karaton,ID,2020-12-05 19:19:29,-6.34,106.1,78.01,94,75,3.36,broken clouds
566,camapua,BR,2020-12-05 19:16:19,-19.53,-54.04,79.41,77,100,6.11,overcast clouds
567,kodinsk,RU,2020-12-05 19:19:29,58.69,99.18,8.06,93,100,10.56,light snow
568,luwuk,ID,2020-12-05 19:19:29,-0.95,122.79,78.4,74,100,3.58,overcast clouds
569,aykhal,RU,2020-12-05 19:19:29,66.0,111.5,6.8,84,0,8.95,light snow
570,galesong,ID,2020-12-05 19:19:29,-5.32,119.37,75.2,100,20,2.24,few clouds
571,itarema,BR,2020-12-05 19:19:29,-2.92,-39.92,84.7,63,0,18.34,clear sky
572,voh,NC,2020-12-05 19:19:29,-20.97,164.7,73.36,82,1,3.4,clear sky
573,nuuk,GL,2020-12-05 19:19:29,64.18,-51.72,32.0,97,90,16.11,snow
574,tari,NG,2020-12-05 19:19:30,12.41,4.49,82.33,19,4,7.02,clear sky
575,ola,RU,2020-12-05 19:19:30,59.58,151.28,16.5,96,100,5.59,light snow
576,vaitape,PF,2020-12-05 19:19:30,-16.52,-151.75,80.82,78,100,19.26,light rain
577,ilfracombe,GB,2020-12-05 19:19:30,51.21,-4.11,44.01,82,21,8.99,few clouds
578,uray,RU,2020-12-05 19:19:30,60.12,64.78,12.07,94,44,6.33,scattered clouds
579,invercargill,NZ,2020-12-05 19:19:30,-46.4,168.35,52.0,81,69,1.99,broken clouds
580,lagoa,PT,2020-12-05 19:19:30,39.05,-27.98,60.35,72,5,9.82,clear sky
581,berlevag,NO,2020-12-05 19:19:30,70.86,29.09,33.24,92,100,17.81,overcast clouds
582,moose factory,CA,2020-12-05 19:19:30,51.26,-80.61,21.2,85,75,4.7,broken clouds
583,florence,IT,2020-12-05 19:19:30,43.77,11.25,59.0,82,75,12.75,light rain
584,chumikan,RU,2020-12-05 19:19:30,54.72,135.31,3.9,87,46,21.54,scattered clouds
585,alta floresta,BR,2020-12-05 19:19:30,-9.88,-56.09,93.0,45,100,3.83,overcast clouds
586,carutapera,BR,2020-12-05 19:19:30,-1.2,-46.02,82.72,77,100,10.4,overcast clouds
587,rio branco,BR,2020-12-05 19:16:13,-9.97,-67.81,77.0,94,75,17.22,moderate rain
588,bykovo,RU,2020-12-05 19:19:31,55.64,38.08,19.0,78,0,4.47,clear sky
589,pacifica,US,2020-12-05 19:19:31,37.61,-122.49,60.01,67,40,6.06,scattered clouds
590,temyasovo,RU,2020-12-05 19:19:31,52.99,58.1,1.4,84,40,3.2,fog
591,bull savanna,JM,2020-12-05 19:19:31,17.89,-77.59,80.55,72,96,8.43,overcast clouds
592,neringa,LT,2020-12-05 19:19:31,55.37,21.06,46.4,81,0,15.66,clear sky
593,dharchula,IN,2020-12-05 19:19:31,29.85,80.53,48.76,50,41,4.83,scattered clouds
594,necochea,AR,2020-12-05 19:16:30,-38.55,-58.74,65.71,39,0,12.75,clear sky
595,izumo,JP,2020-12-05 19:19:31,35.37,132.77,39.2,86,0,4.61,clear sky
596,belaya gora,RU,2020-12-05 19:19:31,68.53,146.42,-29.18,82,4,4.41,clear sky
597,ugoofaaru,MV,2020-12-05 19:19:31,5.67,73.0,82.17,77,100,11.41,light rain
598,nassau,US,2020-12-05 19:19:31,40.75,-73.58,44.01,81,90,16.11,overcast clouds
599,zyryanka,RU,2020-12-05 19:19:31,65.75,150.85,-26.93,83,74,1.48,broken clouds
600,edea,CM,2020-12-05 19:19:31,3.8,10.13,82.4,88,40,1.12,scattered clouds
601,tessalit,ML,2020-12-05 19:19:32,20.2,1.01,74.68,28,0,8.97,clear sky
602,talas,TR,2020-12-05 19:19:32,38.69,35.55,32.0,74,0,5.82,clear sky
603,hervey bay,AU,2020-12-05 19:19:32,-25.3,152.85,77.0,76,4,5.99,clear sky
604,gannan,CN,2020-12-05 19:19:32,47.91,123.5,15.44,86,100,3.56,overcast clouds
605,shatsk,RU,2020-12-05 19:19:32,54.03,41.71,18.7,83,62,5.99,broken clouds
606,port said,EG,2020-12-05 19:19:17,31.26,32.28,62.6,82,40,5.82,scattered clouds
607,stornoway,GB,2020-12-05 19:19:32,58.21,-6.39,44.6,87,94,11.41,overcast clouds
608,shar,KZ,2020-12-05 19:19:32,49.59,81.05,3.99,86,0,0.34,clear sky
609,sanpaul,RO,2020-12-05 19:19:32,46.45,24.35,41.0,93,0,3.36,clear sky
610,sambava,MG,2020-12-05 19:19:32,-14.27,50.17,76.55,84,69,7.18,broken clouds
611,bagotville,AU,2020-12-05 19:19:32,-28.98,153.42,73.4,88,65,16.11,broken clouds
612,usakos,NA,2020-12-05 19:19:33,-22.0,15.6,63.52,53,0,9.1,clear sky
613,arica,CL,2020-12-05 19:15:05,-18.48,-70.3,71.6,60,0,16.11,clear sky
614,kokopo,PG,2020-12-05 19:19:33,-4.35,152.26,78.91,76,81,4.14,broken clouds
615,vieux-habitants,GP,2020-12-05 19:19:33,16.06,-61.77,84.2,62,20,10.29,few clouds
616,saedinenie,BG,2020-12-05 19:19:33,42.27,24.55,44.6,100,90,4.7,mist
617,elat,IL,2020-12-05 19:19:33,29.56,34.95,66.2,45,0,4.99,clear sky
618,olafsvik,IS,2020-12-05 19:19:33,64.89,-23.71,23.58,84,25,6.04,scattered clouds
619,isangel,VU,2020-12-05 19:19:33,-19.55,169.27,77.11,84,4,8.55,clear sky
620,nizhniy tsasuchey,RU,2020-12-05 19:19:33,50.52,115.13,9.68,87,86,12.55,overcast clouds
621,caluquembe,AO,2020-12-05 19:19:33,-13.78,14.68,62.85,73,17,5.32,few clouds
622,jardim,BR,2020-12-05 19:19:33,-21.48,-56.14,80.6,81,98,6.06,overcast clouds
623,nyurba,RU,2020-12-05 19:19:34,63.28,118.33,6.58,93,100,11.88,overcast clouds
624,turukhansk,RU,2020-12-05 19:19:34,65.82,87.98,13.66,96,100,12.97,snow
625,ozernovskiy,RU,2020-12-05 19:19:34,51.5,156.52,29.37,97,100,8.25,snow
626,kristiinankaupunki,FI,2020-12-05 19:19:34,62.27,21.38,41.32,91,100,14.0,overcast clouds
627,broken hill,AU,2020-12-05 19:19:35,-31.95,141.43,55.4,54,0,14.99,clear sky
628,dicabisagan,PH,2020-12-05 19:19:35,17.08,122.42,77.4,88,100,6.93,overcast clouds
629,toguchin,RU,2020-12-05 19:19:35,55.24,84.39,1.8,91,100,3.65,overcast clouds
630,loiza,PR,2020-12-05 19:19:35,18.43,-65.88,80.6,78,75,3.36,broken clouds
631,maturin,VE,2020-12-05 19:19:35,9.75,-63.18,84.11,71,1,7.99,clear sky
632,tazovskiy,RU,2020-12-05 19:19:35,67.47,78.7,17.55,97,100,15.23,light snow
633,namatanai,PG,2020-12-05 19:19:35,-3.67,152.43,80.15,69,98,8.46,overcast clouds
634,boa vista,BR,2020-12-05 19:19:35,2.82,-60.67,93.2,44,40,9.17,scattered clouds
635,hambantota,LK,2020-12-05 19:19:36,6.12,81.12,73.4,100,0,11.72,clear sky
636,kasane,BW,2020-12-05 19:19:36,-17.82,25.15,69.8,100,40,6.93,light rain
637,meadow lake,US,2020-12-05 19:19:36,34.8,-106.54,50.0,26,20,3.36,few clouds
638,shaoguan,CN,2020-12-05 19:19:36,24.8,113.58,43.95,84,0,2.26,clear sky
639,zhigansk,RU,2020-12-05 19:19:36,66.77,123.37,-20.34,87,100,18.21,overcast clouds
640,mehran,IR,2020-12-05 19:19:36,33.12,46.16,48.2,76,75,2.24,broken clouds
641,izhma,RU,2020-12-05 19:19:36,65.01,53.91,18.57,94,100,9.78,overcast clouds
642,havre-saint-pierre,CA,2020-12-05 19:19:36,50.23,-63.6,33.8,87,90,3.36,overcast clouds
643,aljezur,PT,2020-12-05 19:19:36,37.32,-8.8,50.0,80,0,1.01,clear sky
644,semirom,IR,2020-12-05 19:17:04,31.42,51.57,39.54,81,100,4.5,light rain
645,haslett,US,2020-12-05 19:19:36,42.75,-84.4,33.8,59,75,6.93,broken clouds
646,shanghai,CN,2020-12-05 19:19:36,31.22,121.46,48.99,75,0,4.47,clear sky
647,san ramon de la nueva oran,AR,2020-12-05 19:19:36,-23.13,-64.33,70.0,86,100,5.01,overcast clouds
648,zhoucheng,CN,2020-12-05 19:19:36,35.91,116.31,32.97,84,0,5.41,clear sky
649,mocuba,MZ,2020-12-05 19:19:37,-16.84,36.99,75.78,94,100,8.99,moderate rain
650,daru,PG,2020-12-05 19:19:37,-9.08,143.21,80.33,86,100,10.36,overcast clouds
651,jinka,ET,2020-12-05 19:19:37,5.65,36.65,67.87,64,0,2.04,clear sky
652,joao pinheiro,BR,2020-12-05 19:19:37,-17.74,-46.17,86.11,52,12,3.18,few clouds
653,hudiksvall,SE,2020-12-05 19:19:37,61.73,17.1,37.67,95,100,1.52,overcast clouds
654,channel-port aux basques,CA,2020-12-05 19:19:37,47.57,-59.14,43.68,96,100,0.78,light rain
655,flekkefjord,NO,2020-12-05 19:19:37,58.3,6.66,39.0,90,100,13.98,light rain
656,porto seguro,BR,2020-12-05 19:19:37,-16.45,-39.06,82.4,65,40,16.11,scattered clouds
657,meulaboh,ID,2020-12-05 19:19:37,4.14,96.13,74.46,88,100,7.7,overcast clouds
658,cartagena,CO,2020-12-05 19:16:04,10.4,-75.51,87.8,70,40,6.93,scattered clouds
659,mareeba,AU,2020-12-05 19:19:38,-17.0,145.43,73.4,83,40,1.77,scattered clouds
660,charagua,BO,2020-12-05 19:19:38,-19.8,-63.22,68.0,72,90,6.87,overcast clouds
661,erzin,TR,2020-12-05 19:19:38,36.96,36.2,57.0,63,0,8.99,clear sky
662,gagra,GE,2020-12-05 19:19:38,43.33,40.22,45.0,75,0,3.29,clear sky
663,tokonou,GN,2020-12-05 19:19:38,9.65,-9.78,79.83,34,0,2.66,clear sky
664,batagay-alyta,RU,2020-12-05 19:19:38,67.8,130.41,-22.25,84,6,1.72,clear sky
665,maldonado,UY,2020-12-05 19:18:26,-34.67,-54.92,63.0,59,20,10.29,few clouds
666,neuquen,AR,2020-12-05 19:19:38,-38.95,-68.06,84.2,25,20,10.29,few clouds
667,umba,RU,2020-12-05 19:19:38,66.69,34.34,35.17,94,100,13.04,overcast clouds
668,saurimo,AO,2020-12-05 19:19:38,-9.66,20.39,66.81,94,100,3.74,light rain
669,tres passos,BR,2020-12-05 19:19:38,-27.46,-53.93,78.01,68,97,1.01,overcast clouds
670,novoagansk,RU,2020-12-05 19:19:39,61.94,76.66,5.29,95,62,8.93,broken clouds
671,westport,US,2020-12-05 19:18:07,41.14,-73.36,42.01,86,90,20.8,light rain
672,honningsvag,NO,2020-12-05 19:19:39,70.98,25.97,37.53,85,100,23.02,overcast clouds
673,vaxjo,SE,2020-12-05 19:19:39,56.88,14.81,42.8,100,100,5.82,overcast clouds
674,jumla,NP,2020-12-05 19:15:05,29.27,82.18,35.74,78,0,2.24,clear sky
675,sola,VU,2020-12-05 19:19:39,-13.88,167.55,75.2,100,75,4.23,broken clouds
676,chapais,CA,2020-12-05 19:19:39,49.78,-74.85,21.2,92,90,4.7,overcast clouds
677,la asuncion,VE,2020-12-05 19:19:39,11.03,-63.86,73.4,100,80,16.11,broken clouds
678,bilma,NE,2020-12-05 19:19:39,18.69,12.92,77.14,18,85,8.7,overcast clouds
679,honjo,JP,2020-12-05 19:19:39,36.23,139.18,36.0,100,1,4.59,clear sky
680,manokwari,ID,2020-12-05 19:19:39,-0.87,134.08,80.74,76,71,1.52,broken clouds
681,komsomolskiy,UZ,2020-12-05 19:19:39,40.43,71.72,33.8,64,98,1.12,overcast clouds
682,muriae,BR,2020-12-05 19:19:09,-21.13,-42.37,81.1,80,100,9.84,light rain
683,kysyl-syr,RU,2020-12-05 19:19:40,63.9,122.76,-7.94,90,100,6.44,overcast clouds
684,tateyama,JP,2020-12-05 19:19:40,34.98,139.87,46.4,81,75,8.05,broken clouds
685,ostrowiec swietokrzyski,PL,2020-12-05 19:19:40,50.93,21.39,46.0,80,55,8.01,broken clouds
686,waingapu,ID,2020-12-05 19:19:40,-9.66,120.26,80.71,80,100,8.3,light rain
687,vanimo,PG,2020-12-05 19:19:40,-2.67,141.3,79.59,84,59,3.8,broken clouds
688,merauke,ID,2020-12-05 19:19:40,-8.47,140.33,79.21,86,99,10.96,overcast clouds
689,prainha,BR,2020-12-05 19:19:40,-1.8,-53.48,92.88,44,80,4.12,broken clouds
690,oistins,BB,2020-12-05 19:19:40,13.07,-59.53,86.0,66,20,18.34,few clouds
691,keflavik,IS,2020-12-05 19:19:40,64.0,-22.56,28.4,100,90,8.05,snow
692,sarmanovo,RU,2020-12-05 19:19:40,55.26,52.59,-0.4,77,0,4.47,mist
693,mazamari,PE,2020-12-05 19:19:40,-11.33,-74.53,80.1,63,93,2.01,moderate rain
694,fuyang,CN,2020-12-05 19:19:41,32.9,115.82,36.88,77,0,2.39,clear sky
695,anaconda,US,2020-12-05 19:19:41,46.13,-112.94,30.2,54,1,4.07,clear sky
696,xalpatlahuac,MX,2020-12-05 19:19:41,17.47,-98.62,77.0,37,8,0.81,clear sky
697,kenai,US,2020-12-05 19:19:41,60.55,-151.26,1.4,91,20,5.82,few clouds
698,road town,VG,2020-12-05 19:19:41,18.42,-64.62,84.2,58,40,6.93,scattered clouds
